#30.01.2023
#Porównanie wyników dla modelu centralnego spinu:
#wyniki Jakuba Korsaka
#https://github.com/korsakjakub/cs_q_sim/blob/main/outputs/2023-01-30T10:51:21%2B01:00
#a wyniki z programu Jacka Dobrzynieckiego.
#
#Badany układ:
#H = B \sum_{k=1}^N S^k_z  +  B_0 S^0_z  +  \sum_{k=1}^N C_k [ S^0_+ S^k_-   +   H.c. ]
#Parametry hamiltonianu:
#Pole magnetyczne B = 1000
#Pole magnetyczne B_0 = 1002
#Parametry oddziaływań: (przyjmując numerację spinów środowiskowych od 0 do 7)
#C_0 = 22.46935609503098
#C_1 = -44.93871218982019
#C_2 = 22.46935609503098
#C_3 = 89.87742437988217
#C_4 = 22.46935609503098
#C_5 = -44.93871218982019
#C_6 = 22.46935609503098
#C_7 = 89.87742437988217
#Jednostki energii = h x Hz
#Stan początkowy: spin centralny - dół, spiny środowiskowe - uuuudddd
#
#Kolumny z danymi:
#time[JK][seconds/2π]	czas (wartości "x") z pliku z wynikami J. Korsaka [w sekundach/2π]
#central_spin[JK]	central spin (wartości "y") z pliku z wynikami J. Korsaka
#time[JK][seconds]	czas (wartości "x") z pliku z wynikami J. Korsaka [przeliczony na jednostki sekund]
#central_spin_modified[JK]	central spin (wartości "y") z pliku z wynikami J. Korsaka, zmodyfikowany przez dodanie wartości ~0.164
#time[JD][seconds]	czas wg wyników Jacka Dobrzynieckiego
#central_spin[JD]	central spin wg wyników Jacka Dobrzynieckiego
#
#
#time[JK][seconds/2π]	central_spin[JK]	time[JK][seconds]	central_spin_modified[JK]	time[JD][seconds]	central_spin[JD]
0.182	-0.248178332502477	0.0289661996427249	-0.083977077054102	0.02896621	-0.08839
0.183	-0.265045784653326	0.0291253545858168	-0.100844529204951	0.029125365	-0.10477
0.184	-0.282205654044758	0.0292845095289087	-0.118004398596383	0.02928452	-0.12186
0.185	-0.298272677116134	0.0294436644720006	-0.134071421667759	0.029443675	-0.13833
0.186	-0.312217895410409	0.0296028194150925	-0.148016639962034	0.02960283	-0.15317
0.187	-0.323447515710286	0.0297619743581844	-0.159246260261911	0.029761985	-0.16571
0.188	-0.331802976458125	0.0299211293012763	-0.16760172100975	0.02992114	-0.17567
0.189	-0.337490164525562	0.0300802842443682	-0.173288909077187	0.030080295	-0.18309
0.19	-0.340956309138587	0.0302394391874601	-0.176755053690212	0.03023945	-0.18824
0.191	-0.342740137872857	0.030398594130552	-0.178538882424482	0.030398605	-0.19147
0.192	-0.343323510857966	0.0305577490736439	-0.179122255409591	0.03055776	-0.19312
0.193	-0.343010769016086	0.0307169040167358	-0.178809513567711	0.030716915	-0.19338
0.194	-0.341855970208608	0.0308760589598277	-0.177654714760233	0.03087607	-0.19227
0.195	-0.339649176539276	0.0310352139029196	-0.175447921090901	0.031035225	-0.18962
0.196	-0.335962534136282	0.0311943688460115	-0.171761278687907	0.03119438	-0.18508
0.197	-0.330246743216338	0.0313535237891034	-0.166045487767963	0.031353535	-0.17826
0.198	-0.321960228290648	0.0315126787321953	-0.157758972842273	0.03151269	-0.1688
0.199	-0.310708113939853	0.0316718336752872	-0.146506858491478	0.031671845	-0.15648
0.2	-0.296366695841095	0.0318309886183791	-0.13216544039272	0.031831	-0.14135
0.201	-0.279171565655315	0.031990143561471	-0.11497031020694	0.031990155	-0.12376
0.202	-0.259753398924767	0.0321492985045629	-0.0955521434763923	0.03214931	-0.10442
0.203	-0.239113646292408	0.0323084534476548	-0.0749123908440326	0.032308465	-0.08431
0.204	-0.218541653784852	0.0324676083907466	-0.0543403983364768	0.03246762	-0.06467
0.205	-0.199483640453672	0.0326267633338385	-0.035282385005297	0.032626775	-0.04681
0.206	-0.183381155271994	0.0327859182769304	-0.0191798998236195	0.03278593	-0.032
0.207	-0.171501099826358	0.0329450732200223	-0.00729984437798264	0.032945085	-0.02133
0.208	-0.164780564754418	0.0331042281631142	-0.000579309306043413	0.03310424	-0.01555
0.209	-0.163707523302301	0.0332633831062061	0.000493732146073955	0.033263395	-0.01501
0.21	-0.168253289162729	0.033422538049298	-0.00405203371435381	0.03342255	-0.01961
0.211	-0.177865421092353	0.0335816929923899	-0.0136641656439781	0.033581705	-0.02876
0.212	-0.191521550905434	0.0337408479354818	-0.0273202954570594	0.03374086	-0.04149
0.213	-0.207836619247776	0.0339000028785737	-0.0436353637994014	0.033900015	-0.05653
0.214	-0.22520932843615	0.0340591578216656	-0.0610080729877746	0.03405917	-0.07243
0.215	-0.241989120306301	0.0342183127647575	-0.0777878648579264	0.034218325	-0.08774
0.216	-0.256643160508568	0.0343774677078494	-0.0924419050601929	0.03437748	-0.10111
0.217	-0.267903754997566	0.0345366226509413	-0.103702499549191	0.034536635	-0.11143
0.218	-0.274880043958282	0.0346957775940332	-0.110678788509907	0.03469579	-0.11793
0.219	-0.277123095820026	0.0348549325371251	-0.112921840371651	0.034854945	-0.12021
0.22	-0.274639832116659	0.035014087480217	-0.110438576668284	0.0350141	-0.11825
0.221	-0.26785764907121	0.0351732424233089	-0.103656393622835	0.035173255	-0.1124
0.222	-0.257547317200017	0.0353323973664008	-0.0933460617516416	0.03533241	-0.10328
0.223	-0.244716059602323	0.0354915523094927	-0.0805148041539478	0.035491565	-0.09174
0.224	-0.230485205130768	0.0356507072525846	-0.0662839496823931	0.03565072	-0.07869
0.225	-0.215967339656657	0.0358098621956765	-0.0517660842082821	0.035809875	-0.06509
0.226	-0.202156565781505	0.0359690171387683	-0.0379553103331304	0.03596903	-0.0518
0.227	-0.189842682504791	0.0361281720818602	-0.0256414270564159	0.036128185	-0.03953
0.228	-0.179556316017083	0.0362873270249521	-0.015355060568708	0.03628734	-0.02882
0.229	-0.171547839113307	0.036446481968044	-0.00734658366493227	0.036446495	-0.01999
0.23	-0.165798857183162	0.0366056369111359	-0.0015976017347869	0.03660565	-0.01315
0.231	-0.162061570729326	0.0367647918542278	0.00213968471904866	0.036764805	-0.00823
0.232	-0.159918769247321	0.0369239467973197	0.0042824862010542	0.03692396	-0.00502
0.233	-0.15885573525999	0.0370831017404116	0.00534552018838502	0.037083115	-0.00318
0.234	-0.158334957466919	0.0372422566835035	0.00586629798145566	0.03724227	-0.00235
0.235	-0.15786516218196	0.0374014116265954	0.00633609326641529	0.037401425	-0.00213
0.236	-0.157057580360461	0.0375605665696873	0.00714367508791408	0.03756058	-0.00217
0.237	-0.155664335678116	0.0377197215127792	0.0085369197702585	0.037719735	-0.00218
0.238	-0.153596119279964	0.0378788764558711	0.0106051361684106	0.03787889	-0.00195
0.239	-0.150918676765693	0.038038031398963	0.013282578682682	0.038038045	-0.00139
0.24	-0.147829870880144	0.0381971863420549	0.0163713845682306	0.0381972	-0.00048
0.241	-0.144621032130823	0.0383563412851468	0.019580223317552	0.038356355	0.00071
0.242	-0.141627834561874	0.0385154962282387	0.0225734208865006	0.03851551	0.00204
0.243	-0.139176928982684	0.0386746511713306	0.0250243264656906	0.038674665	0.00333
0.244	-0.137534951680402	0.0388338061144225	0.0266663037679732	0.03883382	0.00442
0.245	-0.136866254157301	0.0389929610575144	0.0273350012910744	0.038992975	0.00515
0.246	-0.137204759855502	0.0391521160006062	0.0269964955928725	0.03915213	0.00545
0.247	-0.138443791441209	0.0393112709436982	0.0257574640071664	0.039311285	0.0053
0.248	-0.140345636972976	0.03947042588679	0.0238556184753993	0.03947044	0.00476
0.249	-0.142570217416792	0.0396295808298819	0.0216310380315825	0.039629595	0.00399
0.25	-0.144719731710969	0.0397887357729738	0.0194815237374057	0.03978875	0.0032
0.251	-0.146393888624228	0.0399478907160657	0.0178073668241469	0.039947905	0.00262
0.252	-0.147248603115711	0.0401070456591576	0.0169526523326645	0.04010706	0.00249
0.253	-0.147050126811994	0.0402662006022495	0.0171511286363807	0.040266215	0.00299
0.254	-0.145716707817383	0.0404253555453414	0.0184845476309919	0.04042537	0.00422
0.255	-0.143341120835177	0.0405845104884333	0.0208601346131981	0.040584525	0.00619
0.256	-0.14018970433873	0.0407436654315252	0.0240115511096445	0.04074368	0.00874
0.257	-0.1366766493503	0.0409028203746171	0.0275246060980753	0.040902835	0.01164
0.258	-0.133315814591948	0.041061975317709	0.0308854408564271	0.04106199	0.01453
0.259	-0.130655798302515	0.0412211302608009	0.0335454571458605	0.041221145	0.01701
0.26	-0.129206841890042	0.0413802852038928	0.0349944135583329	0.0413803	0.01867
0.261	-0.129369883383649	0.0415394401469847	0.0348313720647258	0.041539455	0.01915
0.262	-0.131378357925765	0.0416985950900766	0.0328228975226099	0.04169861	0.01819
0.263	-0.135261999450766	0.0418577500331685	0.0289392559976085	0.041857765	0.01566
0.264	-0.140839021612899	0.0420169049762604	0.0233622338354756	0.04201692	0.01161
0.265	-0.147738992601477	0.0421760599193523	0.0164622628468977	0.042176075	0.00622
0.266	-0.155454034966397	0.0423352148624442	0.00874722048197835	0.04233523	-0.0002
0.267	-0.163411391506591	0.0424943698055361	0.000789863941784486	0.042494385	-0.00724
0.268	-0.171056654805855	0.042653524748628	-0.00685539935747975	0.04265354	-0.01449
0.269	-0.177934731534087	0.0428126796917199	-0.0137334760857117	0.042812695	-0.02157
0.27	-0.18375537234021	0.0429718346348118	-0.019554116891835	0.04297185	-0.02819
0.271	-0.18843201799868	0.0431309895779036	-0.024230762550305	0.043131005	-0.0342
0.272	-0.192086619588211	0.0432901445209955	-0.0278853641398365	0.04329016	-0.03957
0.273	-0.195018468115739	0.0434492994640874	-0.0308172126673638	0.043449315	-0.04443
0.274	-0.197641117420504	0.0436084544071793	-0.0334398619721289	0.04360847	-0.04898
0.275	-0.200397233718587	0.0437676093502712	-0.0361959782702116	0.043767625	-0.05345
0.276	-0.203665665916268	0.0439267642933631	-0.0394644104678934	0.04392678	-0.05804
0.277	-0.207677356765899	0.044085919236455	-0.043476101317524	0.044085935	-0.06284
0.278	-0.21245635544119	0.0442450741795469	-0.0482550999928154	0.04424509	-0.06782
0.279	-0.217799005112003	0.0444042291226388	-0.0535977496636278	0.044404245	-0.07276
0.28	-0.223298684197528	0.0445633840657307	-0.0590974287491533	0.0445634	-0.07735
0.281	-0.228416038647787	0.0447225390088226	-0.0642147831994117	0.044722555	-0.08117
0.282	-0.232586564016331	0.0448816939519145	-0.0683853085679563	0.04488171	-0.08385
0.283	-0.235349979218168	0.0450408488950064	-0.0711487237697935	0.045040865	-0.08509
0.284	-0.236480367784079	0.0452000038380983	-0.0722791123357045	0.04520002	-0.08486
0.285	-0.236093614845171	0.0453591587811902	-0.0718923593967956	0.045359175	-0.08342
0.286	-0.234709895999463	0.0455183137242821	-0.0705086405510877	0.04551833	-0.08138
0.287	-0.233253988730368	0.045677468667374	-0.0690527332819929	0.045677485	-0.07968
0.288	-0.232984487617939	0.0458366236104659	-0.0687832321695645	0.04583664	-0.07957
0.289	-0.235353556346058	0.0459957785535578	-0.0711523008976833	0.045995795	-0.08238
0.29	-0.241810153147997	0.0461549334966496	-0.0776088976996218	0.04615495	-0.08945
0.291	-0.253570004995482	0.0463140884397415	-0.0893687495471066	0.046314105	-0.10183
0.292	-0.271383290449863	0.0464732433828334	-0.107182035001488	0.04647326	-0.12013
0.293	-0.295334626279237	0.0466323983259253	-0.131133370830862	0.046632415	-0.14431
0.294	-0.324708672128408	0.0467915532690172	-0.160507416680033	0.04679157	-0.17358
0.295	-0.357948298733732	0.0469507082121091	-0.193747043285357	0.046950725	-0.20636
0.296	-0.392721398097382	0.047109863155201	-0.228520142649007	0.04710988	-0.24036
0.297	-0.426098353152746	0.0472690180982929	-0.261897097704371	0.047269035	-0.27276
0.298	-0.454826790091204	0.0474281730413848	-0.290625534642829	0.04742819	-0.30043
0.299	-0.475675673344098	0.0475873279844767	-0.311474417895723	0.047587345	-0.3203
0.3	-0.485809230761495	0.0477464829275686	-0.32160797531312	0.0477465	-0.32969
0.301	-0.48314444678351	0.0479056378706605	-0.318943191335135	0.047905655	-0.32666
0.302	-0.466645152034833	0.0480647928137524	-0.302443896586458	0.04806481	-0.31024
0.303	-0.436511466032546	0.0482239477568443	-0.272310210584171	0.048223965	-0.28065
0.304	-0.394235001013168	0.0483831026999362	-0.230033745564793	0.04838312	-0.23935
0.305	-0.342506423954524	0.0485422576430281	-0.178305168506149	0.048542275	-0.18892
0.306	-0.284980616261077	0.04870141258612	-0.120779360812702	0.04870143	-0.13286
0.307	-0.225923263074862	0.0488605675292119	-0.061722007626487	0.048860585	-0.07526
0.308	-0.169778674932191	0.0490197224723038	-0.00557741948381613	0.04901974	-0.02037
0.309	-0.120709722653723	0.0491788774153957	0.0434915327946517	0.049178895	0.02781
0.31	-0.0821653165052974	0.0493380323584876	0.0820359389430776	0.04933805	0.06596
0.311	-0.0565281316285796	0.0494971873015795	0.107673123819795	0.049497205	0.09176
0.312	-0.044885531185785	0.0496563422446713	0.11931572426259	0.04965636	0.10411
0.313	-0.0469511127454274	0.0498154971877632	0.117250142702948	0.049815515	0.10324
0.314	-0.0611450721563895	0.0499746521308551	0.103056183291985	0.04997467	0.09058
0.315	-0.0848212497090492	0.050133807073947	0.0793800057393258	0.050133825	0.0686
0.316	-0.114610072281	0.0502929620170389	0.049591183167375	0.05029298	0.04049
0.317	-0.146832182551713	0.0504521169601308	0.0173690728966617	0.050452135	0.00973
0.318	-0.17792931056394	0.0506112719032227	-0.0137280551155653	0.05061129	-0.02026
0.319	-0.204857979260279	0.0507704268463146	-0.0406567238119044	0.050770445	-0.04656
0.32	-0.225398001508293	0.0509295817894065	-0.0611967460599178	0.0509296	-0.06696
0.321	-0.238340445350762	0.0510887367324984	-0.0741391899023867	0.051088755	-0.08022
0.322	-0.243536951886973	0.0512478916755903	-0.0793356964385983	0.05124791	-0.08611
0.323	-0.241811506729138	0.0514070466186822	-0.0776102512807629	0.051407065	-0.08529
0.324	-0.234754259643961	0.0515662015617741	-0.0705530041955856	0.05156622	-0.07918
0.325	-0.224432171117697	0.051725356504866	-0.0602309156693218	0.051725375	-0.06967
0.326	-0.21306107066119	0.0518845114479579	-0.0488598152128149	0.05188453	-0.05881
0.327	-0.202686883175288	0.0520436663910498	-0.0384856277269128	0.052043685	-0.04856
0.328	-0.194920043668191	0.0522028213341417	-0.0307187882198157	0.05220284	-0.04048
0.329	-0.190757212496981	0.0523619762772336	-0.026555957048606	0.052361995	-0.03558
0.33	-0.190509942645439	0.0525211312203255	-0.026308687197064	0.05252115	-0.03427
0.331	-0.193843187574685	0.0526802861634174	-0.0296419321263104	0.052680305	-0.03637
0.332	-0.199910010382434	0.0528394411065093	-0.0357087549340591	0.05283946	-0.04119
0.333	-0.20755500605596	0.0529985960496012	-0.0433537506075851	0.052998615	-0.04778
0.334	-0.215549767032277	0.0531577509926931	-0.0513485115839018	0.05315777	-0.05508
0.335	-0.222820453714177	0.0533169059357849	-0.0586191982658016	0.053316925	-0.06214
0.336	-0.228630506690946	0.0534760608788768	-0.0644292512425711	0.05347608	-0.0683
0.337	-0.232690139663116	0.0536352158219687	-0.0684888842147408	0.053635235	-0.07324
0.338	-0.235177028215772	0.0537943707650606	-0.070975772767397	0.05379439	-0.07708
0.339	-0.236667503930079	0.0539535257081525	-0.0724662484817038	0.053953545	-0.08024
0.34	-0.237992238714039	0.0541126806512444	-0.0737909832656638	0.0541127	-0.08336
0.341	-0.240042599997965	0.0542718355943363	-0.0758413445495899	0.054271855	-0.08711
0.342	-0.243561729753075	0.0544309905374282	-0.0793604743047003	0.05443101	-0.09203
0.343	-0.248956793970807	0.0545901454805201	-0.084755538522432	0.054590165	-0.09836
0.344	-0.256165461155596	0.054749300423612	-0.0919642057072211	0.05474932	-0.10592
0.345	-0.264601079730964	0.0549084553667039	-0.100399824282589	0.054908475	-0.11407
0.346	-0.273188599129671	0.0550676103097958	-0.108987343681296	0.05506763	-0.12179
0.347	-0.280488947255433	0.0552267652528877	-0.116287691807058	0.055226785	-0.12774
0.348	-0.284895534238603	0.0553859201959796	-0.120694278790228	0.05538594	-0.13051
0.349	-0.284874928481187	0.0555450751390715	-0.120673673032813	0.055545095	-0.12876
0.35	-0.279216291032001	0.0557042300821634	-0.115015035583626	0.05570425	-0.12153
0.351	-0.26725196458468	0.0558633850252553	-0.103050709136305	0.055863405	-0.10834
0.352	-0.249015006529206	0.0560225399683472	-0.0848137510808308	0.05602256	-0.08939
0.353	-0.225307916776795	0.0561816949114391	-0.0611066613284201	0.056181715	-0.06558
0.354	-0.197669087657498	0.056340849854531	-0.0334678322091228	0.05634087	-0.03847
0.355	-0.168237800387819	0.0565000047976228	-0.004036544939444	0.056500025	-0.01012
0.356	-0.139532845610395	0.0566591597407147	0.0246684098379795	0.05665918	0.01709
0.357	-0.114172024338412	0.0568183146838066	0.0500292311099635	0.056818335	0.04072
0.358	-0.0945681876069786	0.0569774696268985	0.0696330678413964	0.05697749	0.05859
0.359	-0.082640960201989	0.0571366245699904	0.0815602952463861	0.057136645	0.06899
0.36	-0.0795814417432396	0.0572957795130823	0.0846198137051354	0.0572958	0.07092
0.361	-0.0857003185879277	0.0574549344561742	0.0785009368604473	0.057454955	0.06421
0.362	-0.100378971837901	0.0576140893992661	0.0638222836104737	0.05761411	0.04954
0.363	-0.122129873604059	0.057773244342358	0.0420713818443158	0.057773265	0.02838
0.364	-0.148758660558448	0.0579323992854499	0.015442594889927	0.05793242	0.00283
0.365	-0.177607622150756	0.0580915542285418	-0.0134063667023813	0.058091575	-0.02459
0.366	-0.205850570605429	0.0582507091716337	-0.0416493151570538	0.05825073	-0.05125
0.367	-0.230803354926059	0.0584098641147256	-0.0666020994776844	0.058409885	-0.07468
0.368	-0.250213237429104	0.0585690190578175	-0.0860119819807291	0.05856904	-0.09282
0.369	-0.262493923056776	0.0587281740009094	-0.0982926676084013	0.058728195	-0.10423
0.37	-0.266880569829938	0.0588873289440013	-0.102679314381563	0.05888735	-0.10824
0.371	-0.263489480298471	0.0590464838870932	-0.0992882248500956	0.059046505	-0.10498
0.372	-0.253278940522166	0.0592056388301851	-0.0890776850737911	0.05920566	-0.09538
0.373	-0.237919300764862	0.059364793773277	-0.0737180453164875	0.059364815	-0.08098
0.374	-0.219590458781387	0.0595239487163689	-0.0553892033330125	0.05952397	-0.0638
0.375	-0.200732280936187	0.0596831036594608	-0.0365310254878124	0.059683125	-0.0461
0.376	-0.183777463199765	0.0598422586025527	-0.0195762077513895	0.05984228	-0.03014
0.377	-0.170896654003613	0.0600014135456445	-0.00669539855523768	0.060001435	-0.01794
0.378	-0.163782561673352	0.0601605684887364	0.000418693775023155	0.06016059	-0.0111
0.379	-0.163493875283138	0.0603197234318283	0.000707380165236804	0.060319745	-0.01065
0.38	-0.170372044990346	0.0604788783749202	-0.00617078954197098	0.0604789	-0.01696
0.381	-0.18403534220347	0.0606380333180121	-0.0198340867550946	0.060638055	-0.02978
0.382	-0.203446193712203	0.060797188261104	-0.039244938263828	0.06079721	-0.04822
0.383	-0.227040469203431	0.0609563432041959	-0.0628392137550565	0.060956365	-0.0709
0.384	-0.252901885609161	0.0611154981472878	-0.0887006301607863	0.06111552	-0.09609
0.385	-0.278961383384351	0.0612746530903797	-0.114760127935976	0.061274675	-0.1219
0.386	-0.303200348712977	0.0614338080334716	-0.138999093264602	0.06143383	-0.14642
0.387	-0.323837758727661	0.0615929629765635	-0.159636503279286	0.061592985	-0.16792
0.388	-0.339484362818739	0.0617521179196554	-0.175283107370364	0.06175214	-0.18498
0.389	-0.349251392553166	0.0619112728627473	-0.185050137104791	0.061911295	-0.19662
0.39	-0.3528064612402	0.0620704278058392	-0.188605205791825	0.06207045	-0.20235
0.391	-0.350374718390448	0.0622295827489311	-0.186173462942073	0.062229605	-0.20217
0.392	-0.342688463388562	0.062388737692023	-0.178487207940187	0.06238876	-0.1966
0.393	-0.330892882430219	0.0625478926351149	-0.166691626981844	0.062547915	-0.18657
0.394	-0.31641904284137	0.0627070475782068	-0.152217787392996	0.06270707	-0.17333
0.395	-0.30083755680944	0.0628662025212987	-0.136636301361065	0.062866225	-0.15833
0.396	-0.285707313149392	0.0630253574643906	-0.121506057701017	0.06302538	-0.1431
0.397	-0.27243336705295	0.0631845124074825	-0.108232111604575	0.063184535	-0.12905
0.398	-0.26214655684352	0.0633436673505744	-0.0979453013951453	0.06334369	-0.11742
0.399	-0.255614846582867	0.0635028222936662	-0.0914135911344923	0.063502845	-0.10915
0.4	-0.253193010405428	0.0636619772367581	-0.0889917549570535	0.063662	-0.10478
0.401	-0.254813380014263	0.06382113217985	-0.0906121245658879	0.063821155	-0.10445
0.402	-0.260016323161963	0.0639802871229419	-0.0958150677135877	0.06398031	-0.1079
0.403	-0.268015289551648	0.0641394420660338	-0.103814034103273	0.064139465	-0.11449
0.404	-0.277788030945743	0.0642985970091257	-0.113586775497368	0.06429862	-0.12329
0.405	-0.288183313385809	0.0644577519522176	-0.123982057937434	0.064457775	-0.1332
0.406	-0.298031347609971	0.0646169068953095	-0.133830092161596	0.06461693	-0.14301
0.407	-0.306246403063852	0.0647760618384014	-0.142045147615477	0.064776085	-0.15154
0.408	-0.311911623761907	0.0649352167814933	-0.147710368313532	0.06493524	-0.15776
0.409	-0.314338749324869	0.0650943717245852	-0.150137493876494	0.065094395	-0.16084
0.41	-0.313098926980402	0.0652535266676771	-0.148897671532027	0.06525355	-0.16021
0.411	-0.308024626437825	0.065412681610769	-0.14382337098945	0.065412705	-0.15559
0.412	-0.299186323126734	0.0655718365538609	-0.134985067678359	0.06557186	-0.14697
0.413	-0.286850589260602	0.0657309914969528	-0.122649333812227	0.065731015	-0.13462
0.414	-0.271428105154676	0.0658901464400447	-0.107226849706301	0.06589017	-0.11898
0.415	-0.253420608567794	0.0660493013831366	-0.0892193531194189	0.066049325	-0.10063
0.416	-0.233374875065384	0.0662084563262285	-0.0691736196170092	0.06620848	-0.08024
0.417	-0.211849628784403	0.0663676112693203	-0.0476483733360282	0.066367635	-0.0585
0.418	-0.189398189685228	0.0665267662124123	-0.0251969342368532	0.06652679	-0.03607
0.419	-0.166566196156953	0.0666859211555042	-0.00236494070857793	0.066685945	-0.0136
0.42	-0.14390050249715	0.066845076098596	0.0203007529512253	0.0668451	0.00831
0.421	-0.121962919143705	0.0670042310416879	0.0422383363046697	0.067004255	0.02913
0.422	-0.101341297649762	0.0671633859847798	0.0628599577986133	0.06716341	0.04833
0.423	-0.0826508140175277	0.0673225409278717	0.0815504414308473	0.067322565	0.06541
0.424	-0.0665201648705783	0.0674816958709636	0.0976810905777967	0.06748172	0.0799
0.425	-0.0535604810091549	0.0676408508140555	0.11064077443922	0.067640875	0.09136
0.426	-0.0443185651571014	0.0678000057571474	0.119882690291274	0.06780003	0.09941
0.427	-0.0392198992946495	0.0679591607002393	0.124981356153726	0.067959185	0.10376
0.428	-0.0385100175027911	0.0681183156433312	0.125691237945584	0.06811834	0.10425
0.429	-0.0422046552490373	0.0682774705864231	0.121996600199338	0.068277495	0.1009
0.43	-0.0500591144597286	0.068436625529515	0.114142140988646	0.06843665	0.0939
0.431	-0.0615653634108431	0.0685957804726069	0.102635892037532	0.068595805	0.08367
0.432	-0.075981696033947	0.0687549354156988	0.088219559414428	0.06875496	0.07079
0.433	-0.0923948102061316	0.0689140903587907	0.0718064452422434	0.068914115	0.056
0.434	-0.109808695947371	0.0690732453018826	0.0543925595010044	0.06907327	0.04012
0.435	-0.127249667297289	0.0692324002449745	0.0369515881510861	0.069232425	0.02395
0.436	-0.143873140925499	0.0693915551880664	0.020328114522876	0.06939158	0.0082
0.437	-0.159056117157305	0.0695507101311583	0.00514513829106983	0.069550735	-0.00657
0.438	-0.172460212972243	0.0697098650742502	-0.00825895752386832	0.06970989	-0.02003
0.439	-0.184053591477328	0.0698690200173421	-0.0198523360289531	0.069869045	-0.0321
0.44	-0.194085852277172	0.070028174960434	-0.0298845968287967	0.0700282	-0.04289
0.441	-0.203017113499552	0.0701873299035258	-0.038815858051177	0.070187355	-0.05274
0.442	-0.211410051250046	0.0703464848466177	-0.047208795801671	0.07034651	-0.06203
0.443	-0.219800348938934	0.0705056397897096	-0.0555990934905586	0.070505665	-0.07115
0.444	-0.228565683962353	0.0706647947328015	-0.0643644285139777	0.07066482	-0.08034
0.445	-0.23781512901811	0.0708239496758934	-0.0736138735697355	0.070823975	-0.08964
0.446	-0.247319172472141	0.0709831046189853	-0.083117917023766	0.07098313	-0.0988
0.447	-0.256495493387346	0.0711422595620772	-0.0922942379389714	0.071142285	-0.10728
0.448	-0.26445774138561	0.0713014145051691	-0.100256485937235	0.07130144	-0.11431
0.449	-0.270124941282486	0.071460569448261	-0.105923685834111	0.071460595	-0.11893
0.45	-0.272379188398731	0.0716197243913529	-0.108177932950356	0.07161975	-0.12021
0.451	-0.270250584937669	0.0717788793344448	-0.106049329489294	0.071778905	-0.11731
0.452	-0.263102352636649	0.0719380342775367	-0.0989010971882742	0.07193806	-0.10975
0.453	-0.250786864767042	0.0720971892206286	-0.0865856093186666	0.072097215	-0.09744
0.454	-0.233745558227834	0.0722563441637205	-0.0695443027794589	0.07225637	-0.08084
0.455	-0.213032243141561	0.0724154991068124	-0.0488309876931862	0.072415525	-0.06097
0.456	-0.19024947115134	0.0725746540499043	-0.0260482157029653	0.07257468	-0.0393
0.457	-0.167400004433673	0.0727338089929962	-0.00319874898529821	0.072733835	-0.01769
0.458	-0.146668277656418	0.0728929639360881	0.0175329777919565	0.07289299	0.00187
0.459	-0.130158133840159	0.07305211887918	0.0340431216082159	0.073052145	0.01746
0.46	-0.119621239099345	0.0732112738222719	0.0445800163490295	0.0732113	0.0275
0.461	-0.116214048420908	0.0733704287653638	0.0479872070274669	0.073370455	0.03094
0.462	-0.120319255357331	0.0735295837084557	0.0438820000910435	0.07352961	0.02745
0.463	-0.131460347020057	0.0736887386515475	0.0327409084283184	0.073688765	0.01748
0.464	-0.148326046330291	0.0738478935946394	0.0158752091180843	0.07384792	0.00223
0.465	-0.168906613283431	0.0740070485377313	-0.00470535783505618	0.074007075	-0.01644
0.466	-0.190728256544868	0.0741662034808232	-0.0265270010964935	0.07416623	-0.03627
0.467	-0.211157546683345	0.0743253584239151	-0.0469562912349698	0.074325385	-0.05485
0.468	-0.227736869084248	0.074484513367007	-0.0635356136358733	0.07448454	-0.06993
0.469	-0.238506304374808	0.0746436683100989	-0.0743050489264329	0.074643695	-0.07972
0.47	-0.242267856481617	0.0748028232531908	-0.0780666010332416	0.07480285	-0.08314
0.471	-0.238754760017509	0.0749619781962827	-0.0745535045691344	0.074962005	-0.07995
0.472	-0.228680866674466	0.0751211331393746	-0.0644796112260908	0.07512116	-0.07081
0.473	-0.213661192491484	0.0752802880824665	-0.0494599370431094	0.075280315	-0.05721
0.474	-0.196012368309681	0.0754394430255584	-0.0318111128613056	0.07543947	-0.04128
0.475	-0.178458463791516	0.0755985979686503	-0.0142572083431414	0.075598625	-0.02553
0.476	-0.163781031991853	0.0757577529117422	0.000420223456521679	0.07575778	-0.01251
0.477	-0.154460277997248	0.0759169078548341	0.00974097745112656	0.075916935	-0.00448
0.478	-0.152355770766449	0.076076062797926	0.011845484681926	0.07607609	-0.00316
0.479	-0.158469809107346	0.0762352177410179	0.00573144634102946	0.076235245	-0.00945
0.48	-0.172825128606289	0.0763943726841098	-0.00862387315791377	0.0763944	-0.02336
0.481	-0.19447270095666	0.0765535276272017	-0.0302714455082849	0.076553555	-0.04403
0.482	-0.221627203581576	0.0767126825702936	-0.0574259481332007	0.07671271	-0.06979
0.483	-0.251909937372154	0.0768718375133854	-0.0877086819237795	0.076871865	-0.09848
0.484	-0.282664111396828	0.0770309924564774	-0.118462855948453	0.07703102	-0.12763
0.485	-0.311297640654792	0.0771901473995692	-0.147096385206417	0.077190175	-0.15488
0.486	-0.335605321178506	0.0773493023426611	-0.171404065730131	0.07734933	-0.17818
0.487	-0.354025911605459	0.077508457285753	-0.189824656157084	0.077508485	-0.19611
